person_id,household_id,zone_id,market_segment_id,age_band,employment_status,language_preference,budget_headroom_score,trust_openness_score,digital_readiness_score,best_channel_reachability,retention_potential_score
person-000367-03,household-v2-000367,outer_commuter_belt,b2c_youth_upskilling_renters,15-24,entry_worker,si,10.19,77.82,67.16,69.75,70.4
person-000367-04,household-v2-000367,outer_commuter_belt,b2c_budget_stretched_commuters,65+,salaried_worker,si,10.19,77.82,67.16,69.75,66.53
person-000368-01,household-v2-000368,core_colombo,b2c_everyday_utility_seekers,55-64,salaried_worker,si_en,67.62,100.0,100.0,95.0,77.3
person-000368-02,household-v2-000368,core_colombo,b2c_everyday_utility_seekers,55-64,salaried_worker,si_en,67.62,100.0,100.0,95.0,77.3
person-000368-03,household-v2-000368,core_colombo,b2c_everyday_utility_seekers,0-14,student,si,67.62,100.0,100.0,95.0,77.3
person-000368-04,household-v2-000368,core_colombo,b2c_youth_upskilling_renters,15-24,student,si_en,67.62,100.0,100.0,95.0,82.54
person-000369-01,household-v2-000369,south_west_suburban,b2c_microcommerce_strivers,0-14,student,si_en,33.69,83.78,100.0,90.94,69.2
person-000369-02,household-v2-000369,south_west_suburban,b2c_microcommerce_strivers,65+,salaried_worker,si_en,33.69,83.78,100.0,90.94,69.2
person-000370-01,household-v2-000370,south_west_suburban,b2c_budget_stretched_commuters,35-44,informal_worker,si,11.06,78.78,68.12,70.57,63.36
person-000370-02,household-v2-000370,south_west_suburban,b2c_budget_stretched_commuters,0-14,student,ta,11.06,78.78,68.12,70.57,63.36
person-000370-03,household-v2-000370,south_west_suburban,b2c_budget_stretched_commuters,65+,informal_worker,si,11.06,78.78,68.12,70.57,63.36
person-000371-01,household-v2-000371,core_colombo,b2c_care_navigation_households,65+,retired,si,14.06,79.9,69.24,71.52,66.58
person-000371-02,household-v2-000371,core_colombo,b2c_care_navigation_households,65+,retired,si,14.06,79.9,69.24,71.52,66.58
person-000372-01,household-v2-000372,outer_commuter_belt,b2c_budget_stretched_commuters,35-44,informal_worker,si,9.56,77.82,67.16,69.75,67.65
person-000372-02,household-v2-000372,outer_commuter_belt,b2c_budget_stretched_commuters,0-14,student,si,9.56,77.82,67.16,69.75,67.65
person-000372-03,household-v2-000372,outer_commuter_belt,b2c_budget_stretched_commuters,65+,informal_worker,ta,9.56,77.82,67.16,69.75,67.65
person-000373-01,household-v2-000373,admin_professional_belt,b2c_education_intensive_families,45-54,salaried_worker,si,38.62,100.0,100.0,95.0,64.94
person-000373-02,household-v2-000373,admin_professional_belt,b2c_education_intensive_families,55-64,salaried_worker,si,38.62,100.0,100.0,95.0,71.5
person-000373-03,household-v2-000373,admin_professional_belt,b2c_education_intensive_families,0-14,student,si_en,38.62,100.0,100.0,95.0,64.94
person-000373-04,household-v2-000373,admin_professional_belt,b2c_youth_upskilling_renters,15-24,entry_worker,si,38.62,100.0,100.0,95.0,70.19
person-000374-01,household-v2-000374,core_colombo,b2c_everyday_utility_seekers,35-44,salaried_worker,ta,36.69,100.0,100.0,95.0,73.73
person-000374-02,household-v2-000374,core_colombo,b2c_everyday_utility_seekers,25-34,salaried_worker,si,36.69,100.0,100.0,95.0,73.73
person-000375-01,household-v2-000375,south_west_suburban,b2c_microcommerce_strivers,0-14,student,si_en,33.69,83.78,100.0,90.94,69.2
person-000375-02,household-v2-000375,south_west_suburban,b2c_microcommerce_strivers,65+,salaried_worker,si,33.69,83.78,100.0,90.94,69.2
person-000376-01,household-v2-000376,east_growth_corridor,b2c_budget_stretched_commuters,45-54,informal_worker,si_en,11.56,78.54,67.88,70.36,66.74
person-000376-02,household-v2-000376,east_growth_corridor,b2c_budget_stretched_commuters,0-14,student,si,11.56,78.54,67.88,70.36,66.74
person-000376-03,household-v2-000376,east_growth_corridor,b2c_budget_stretched_commuters,65+,informal_worker,si,11.56,78.54,67.88,70.36,66.74
person-000377-01,household-v2-000377,outer_commuter_belt,b2c_budget_stretched_commuters,25-34,informal_worker,si,9.56,77.82,67.16,69.75,67.65
person-000377-02,household-v2-000377,outer_commuter_belt,b2c_budget_stretched_commuters,0-14,student,ta,9.56,77.82,67.16,69.75,67.65
person-000377-03,household-v2-000377,outer_commuter_belt,b2c_budget_stretched_commuters,65+,informal_worker,si_en,9.56,77.82,67.16,69.75,67.65
person-000378-01,household-v2-000378,core_colombo,b2c_education_intensive_families,25-34,salaried_worker,si_en,69.5,100.0,100.0,95.0,73.74
person-000378-02,household-v2-000378,core_colombo,b2c_education_intensive_families,0-14,student,si_en,69.5,100.0,100.0,95.0,73.74
person-000378-03,household-v2-000378,core_colombo,b2c_care_navigation_households,65+,salaried_worker,si_en,69.5,100.0,100.0,95.0,73.74
person-000379-01,household-v2-000379,south_west_suburban,b2c_everyday_utility_seekers,25-34,salaried_worker,si_en,64.62,100.0,100.0,95.0,76.7
person-000379-02,household-v2-000379,south_west_suburban,b2c_everyday_utility_seekers,45-54,salaried_worker,si_en,64.62,100.0,100.0,95.0,76.7
person-000379-03,household-v2-000379,south_west_suburban,b2c_everyday_utility_seekers,0-14,student,si_en,64.62,100.0,100.0,95.0,76.7
person-000379-04,household-v2-000379,south_west_suburban,b2c_youth_upskilling_renters,15-24,student,si_en,64.62,100.0,100.0,95.0,81.94
person-000380-01,household-v2-000380,south_west_suburban,b2c_budget_stretched_commuters,25-34,salaried_worker,si,34.62,99.78,100.0,94.94,67.42
person-000380-02,household-v2-000380,south_west_suburban,b2c_budget_stretched_commuters,35-44,salaried_worker,si_en,34.62,99.78,100.0,94.94,73.97
person-000380-03,household-v2-000380,south_west_suburban,b2c_budget_stretched_commuters,0-14,student,si_en,34.62,99.78,100.0,94.94,67.42
person-000380-04,household-v2-000380,south_west_suburban,b2c_youth_upskilling_renters,15-24,entry_worker,si_en,34.62,99.78,100.0,94.94,67.42
person-000381-01,household-v2-000381,admin_professional_belt,b2c_affluent_service_optimizers,35-44,salaried_worker,si_en,100.0,100.0,100.0,95.0,87.71
person-000381-02,household-v2-000381,admin_professional_belt,b2c_affluent_service_optimizers,45-54,salaried_worker,si_en,100.0,100.0,100.0,95.0,87.71
person-000381-03,household-v2-000381,admin_professional_belt,b2c_affluent_service_optimizers,0-14,student,en,100.0,100.0,100.0,95.0,87.71
person-000382-01,household-v2-000382,core_colombo,b2c_affluent_service_optimizers,45-54,salaried_worker,en,100.0,100.0,100.0,95.0,87.71
person-000382-02,household-v2-000382,core_colombo,b2c_affluent_service_optimizers,35-44,salaried_worker,en,100.0,100.0,100.0,95.0,87.71
person-000382-03,household-v2-000382,core_colombo,b2c_affluent_service_optimizers,0-14,student,si_en,100.0,100.0,100.0,95.0,87.71
person-000383-01,household-v2-000383,admin_professional_belt,b2c_everyday_utility_seekers,35-44,salaried_worker,si_en,68.62,100.0,100.0,95.0,81.43
person-000383-02,household-v2-000383,admin_professional_belt,b2c_everyday_utility_seekers,45-54,salaried_worker,si,68.62,100.0,100.0,95.0,81.43
person-000383-03,household-v2-000383,admin_professional_belt,b2c_everyday_utility_seekers,0-14,student,en,68.62,100.0,100.0,95.0,81.43
person-000383-04,household-v2-000383,admin_professional_belt,b2c_youth_upskilling_renters,15-24,student,si_en,68.62,100.0,100.0,95.0,85.36
person-000384-01,household-v2-000384,outer_commuter_belt,b2c_budget_stretched_commuters,45-54,informal_worker,si,9.56,77.82,67.16,69.75,67.65
person-000384-02,household-v2-000384,outer_commuter_belt,b2c_budget_stretched_commuters,0-14,student,si,9.56,77.82,67.16,69.75,67.65
person-000384-03,household-v2-000384,outer_commuter_belt,b2c_budget_stretched_commuters,65+,informal_worker,si,9.56,77.82,67.16,69.75,67.65
person-000385-01,household-v2-000385,admin_professional_belt,b2c_affluent_service_optimizers,45-54,salaried_worker,en,100.0,100.0,100.0,95.0,85.08
person-000385-02,household-v2-000385,admin_professional_belt,b2c_affluent_service_optimizers,45-54,salaried_worker,en,100.0,100.0,100.0,95.0,85.08
person-000385-03,household-v2-000385,admin_professional_belt,b2c_affluent_service_optimizers,0-14,student,si_en,100.0,100.0,100.0,95.0,85.08
person-000386-01,household-v2-000386,south_west_suburban,b2c_everyday_utility_seekers,45-54,salaried_worker,si_en,64.62,100.0,100.0,95.0,76.7
person-000386-02,household-v2-000386,south_west_suburban,b2c_everyday_utility_seekers,25-34,salaried_worker,en,64.62,100.0,100.0,95.0,76.7
person-000386-03,household-v2-000386,south_west_suburban,b2c_everyday_utility_seekers,0-14,student,en,64.62,100.0,100.0,95.0,76.7
person-000386-04,household-v2-000386,south_west_suburban,b2c_youth_upskilling_renters,15-24,student,si_en,64.62,100.0,100.0,95.0,81.94
person-000387-01,household-v2-000387,east_growth_corridor,b2c_budget_stretched_commuters,25-34,salaried_worker,si_en,35.12,99.54,100.0,94.89,64.24
person-000387-02,household-v2-000387,east_growth_corridor,b2c_budget_stretched_commuters,35-44,salaried_worker,si_en,35.12,99.54,100.0,94.89,70.8
person-000387-03,household-v2-000387,east_growth_corridor,b2c_budget_stretched_commuters,0-14,student,si_en,35.12,99.54,100.0,94.89,64.24
person-000387-04,household-v2-000387,east_growth_corridor,b2c_youth_upskilling_renters,15-24,entry_worker,si_en,35.12,99.54,100.0,94.89,65.55
person-000388-01,household-v2-000388,south_west_suburban,b2c_everyday_utility_seekers,45-54,salaried_worker,si_en,64.62,100.0,100.0,95.0,76.7
person-000388-02,household-v2-000388,south_west_suburban,b2c_everyday_utility_seekers,45-54,salaried_worker,si,64.62,100.0,100.0,95.0,76.7
person-000388-03,household-v2-000388,south_west_suburban,b2c_everyday_utility_seekers,0-14,student,si_en,64.62,100.0,100.0,95.0,76.7
person-000388-04,household-v2-000388,south_west_suburban,b2c_youth_upskilling_renters,15-24,student,en,64.62,100.0,100.0,95.0,81.94
person-000389-01,household-v2-000389,admin_professional_belt,b2c_education_intensive_families,35-44,salaried_worker,si_en,70.5,100.0,100.0,95.0,77.87
person-000389-02,household-v2-000389,admin_professional_belt,b2c_education_intensive_families,0-14,student,si,70.5,100.0,100.0,95.0,77.87
person-000389-03,household-v2-000389,admin_professional_belt,b2c_care_navigation_households,65+,salaried_worker,si,70.5,100.0,100.0,95.0,77.87
person-000390-01,household-v2-000390,south_west_suburban,b2c_microcommerce_strivers,0-14,student,ta,33.69,83.78,100.0,90.94,69.2
person-000390-02,household-v2-000390,south_west_suburban,b2c_microcommerce_strivers,65+,salaried_worker,si_en,33.69,83.78,100.0,90.94,69.2
person-000391-01,household-v2-000391,core_colombo,b2c_everyday_utility_seekers,55-64,salaried_worker,si_en,36.69,100.0,100.0,95.0,73.73
person-000391-02,household-v2-000391,core_colombo,b2c_everyday_utility_seekers,25-34,salaried_worker,si_en,36.69,100.0,100.0,95.0,73.73
person-000392-01,household-v2-000392,outer_commuter_belt,b2c_care_navigation_households,65+,retired,si,9.56,77.82,67.16,69.75,65.68
person-000392-02,household-v2-000392,outer_commuter_belt,b2c_care_navigation_households,65+,retired,si,9.56,77.82,67.16,69.75,65.68
person-000393-01,household-v2-000393,admin_professional_belt,b2c_education_intensive_families,25-34,salaried_worker,si_en,38.62,100.0,100.0,95.0,64.94
person-000393-02,household-v2-000393,admin_professional_belt,b2c_education_intensive_families,25-34,salaried_worker,en,38.62,100.0,100.0,95.0,71.5
person-000393-03,household-v2-000393,admin_professional_belt,b2c_education_intensive_families,0-14,student,en,38.62,100.0,100.0,95.0,64.94
person-000393-04,household-v2-000393,admin_professional_belt,b2c_youth_upskilling_renters,15-24,entry_worker,si,38.62,100.0,100.0,95.0,70.19
person-000394-01,household-v2-000394,south_west_suburban,b2c_education_intensive_families,45-54,salaried_worker,si,66.5,100.0,100.0,95.0,73.14
person-000394-02,household-v2-000394,south_west_suburban,b2c_education_intensive_families,0-14,student,si_en,66.5,100.0,100.0,95.0,73.14
person-000394-03,household-v2-000394,south_west_suburban,b2c_care_navigation_households,65+,salaried_worker,si_en,66.5,100.0,100.0,95.0,73.14
person-000395-01,household-v2-000395,south_west_suburban,b2c_everyday_utility_seekers,25-34,salaried_worker,si,64.62,100.0,100.0,95.0,76.7
person-000395-02,household-v2-000395,south_west_suburban,b2c_everyday_utility_seekers,35-44,salaried_worker,si,64.62,100.0,100.0,95.0,76.7
person-000395-03,household-v2-000395,south_west_suburban,b2c_everyday_utility_seekers,0-14,student,si_en,64.62,100.0,100.0,95.0,76.7
person-000395-04,household-v2-000395,south_west_suburban,b2c_youth_upskilling_renters,15-24,student,si,64.62,100.0,100.0,95.0,81.94
person-000396-01,household-v2-000396,outer_commuter_belt,b2c_budget_stretched_commuters,45-54,salaried_worker,si,10.19,77.82,67.16,69.75,66.53
person-000396-02,household-v2-000396,outer_commuter_belt,b2c_budget_stretched_commuters,0-14,student,ta,10.19,77.82,67.16,69.75,66.53
person-000396-03,household-v2-000396,outer_commuter_belt,b2c_youth_upskilling_renters,15-24,entry_worker,si_en,10.19,77.82,67.16,69.75,70.4
person-000396-04,household-v2-000396,outer_commuter_belt,b2c_budget_stretched_commuters,65+,salaried_worker,ta,10.19,77.82,67.16,69.75,66.53
person-000397-01,household-v2-000397,east_growth_corridor,b2c_budget_stretched_commuters,25-34,salaried_worker,ta,12.19,78.54,67.88,70.36,65.56
person-000397-02,household-v2-000397,east_growth_corridor,b2c_budget_stretched_commuters,0-14,student,si,12.19,78.54,67.88,70.36,65.56
person-000397-03,household-v2-000397,east_growth_corridor,b2c_youth_upskilling_renters,15-24,entry_worker,ta,12.19,78.54,67.88,70.36,69.49
person-000397-04,household-v2-000397,east_growth_corridor,b2c_budget_stretched_commuters,65+,salaried_worker,si,12.19,78.54,67.88,70.36,65.56
person-000398-01,household-v2-000398,east_growth_corridor,b2c_budget_stretched_commuters,45-54,salaried_worker,si,35.12,99.54,100.0,94.89,64.24
person-000398-02,household-v2-000398,east_growth_corridor,b2c_budget_stretched_commuters,45-54,salaried_worker,si,35.12,99.54,100.0,94.89,70.8
person-000398-03,household-v2-000398,east_growth_corridor,b2c_budget_stretched_commuters,0-14,student,si,35.12,99.54,100.0,94.89,64.24
person-000398-04,household-v2-000398,east_growth_corridor,b2c_youth_upskilling_renters,15-24,entry_worker,si_en,35.12,99.54,100.0,94.89,65.55
person-000399-01,household-v2-000399,east_growth_corridor,b2c_budget_stretched_commuters,25-34,informal_worker,ta,11.56,78.54,67.88,70.36,66.74
person-000399-02,household-v2-000399,east_growth_corridor,b2c_budget_stretched_commuters,0-14,student,si,11.56,78.54,67.88,70.36,66.74
person-000399-03,household-v2-000399,east_growth_corridor,b2c_budget_stretched_commuters,65+,informal_worker,si_en,11.56,78.54,67.88,70.36,66.74
person-000400-01,household-v2-000400,east_growth_corridor,b2c_microcommerce_strivers,0-14,student,ta_en,34.19,83.54,100.0,90.89,69.3
person-000400-02,household-v2-000400,east_growth_corridor,b2c_microcommerce_strivers,65+,salaried_worker,en,34.19,83.54,100.0,90.89,69.3
person-000401-01,household-v2-000401,south_west_suburban,b2c_budget_stretched_commuters,35-44,salaried_worker,si,34.62,99.78,100.0,94.94,67.42
person-000401-02,household-v2-000401,south_west_suburban,b2c_budget_stretched_commuters,25-34,salaried_worker,si,34.62,99.78,100.0,94.94,73.97
person-000401-03,household-v2-000401,south_west_suburban,b2c_budget_stretched_commuters,0-14,student,si,34.62,99.78,100.0,94.94,67.42
person-000401-04,household-v2-000401,south_west_suburban,b2c_youth_upskilling_renters,15-24,entry_worker,si_en,34.62,99.78,100.0,94.94,67.42
person-000402-01,household-v2-000402,admin_professional_belt,b2c_everyday_utility_seekers,35-44,salaried_worker,si,68.62,100.0,100.0,95.0,81.43
person-000402-02,household-v2-000402,admin_professional_belt,b2c_everyday_utility_seekers,35-44,salaried_worker,si,68.62,100.0,100.0,95.0,81.43
person-000402-03,household-v2-000402,admin_professional_belt,b2c_everyday_utility_seekers,0-14,student,si_en,68.62,100.0,100.0,95.0,81.43
person-000402-04,household-v2-000402,admin_professional_belt,b2c_youth_upskilling_renters,15-24,student,si,68.62,100.0,100.0,95.0,85.36
person-000403-01,household-v2-000403,south_west_suburban,b2c_microcommerce_strivers,0-14,student,si_en,33.69,83.78,100.0,90.94,69.2
person-000403-02,household-v2-000403,south_west_suburban,b2c_microcommerce_strivers,65+,salaried_worker,en,33.69,83.78,100.0,90.94,69.2
person-000404-01,household-v2-000404,south_west_suburban,b2c_everyday_utility_seekers,45-54,salaried_worker,si,64.62,100.0,100.0,95.0,76.7
person-000404-02,household-v2-000404,south_west_suburban,b2c_everyday_utility_seekers,25-34,salaried_worker,en,64.62,100.0,100.0,95.0,76.7
person-000404-03,household-v2-000404,south_west_suburban,b2c_everyday_utility_seekers,0-14,student,si_en,64.62,100.0,100.0,95.0,76.7
person-000404-04,household-v2-000404,south_west_suburban,b2c_youth_upskilling_renters,15-24,student,si_en,64.62,100.0,100.0,95.0,81.94
person-000405-01,household-v2-000405,core_colombo,b2c_everyday_utility_seekers,25-34,salaried_worker,si_en,67.62,100.0,100.0,95.0,77.3
person-000405-02,household-v2-000405,core_colombo,b2c_everyday_utility_seekers,45-54,salaried_worker,si,67.62,100.0,100.0,95.0,77.3
person-000405-03,household-v2-000405,core_colombo,b2c_everyday_utility_seekers,0-14,student,si,67.62,100.0,100.0,95.0,77.3
person-000405-04,household-v2-000405,core_colombo,b2c_youth_upskilling_renters,15-24,student,si_en,67.62,100.0,100.0,95.0,82.54
person-000406-01,household-v2-000406,south_west_suburban,b2c_microcommerce_strivers,0-14,student,si,33.69,83.78,100.0,90.94,69.2
